uri,cid,author_handle,author_did,indexedAt,createdAt,text,reply_root_uri,reply_parent_uri,is_repost,like_count,repost_count,reply_count,quote_count,news_title,news_description,news_uri,engagement,cluster,cluster_like_count,cluster_reply_count,cluster_quote_count,cluster_repost_count,cluster_size,cluster_engagement_count,cluster_engagement_rank
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvxgk235b627,bafyreigl7tse3s7oroovyq3f4ulrbb7vk3agr6epqnnpqmp3ffu5sdcqxy,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-09T09:15:01.106Z,2025-08-09T09:00:02.000000Z,"Bolsonaro supporters pray for Trump rescue as coup plot trial verdict nears

Far-right ex-president’s devotees pin hopes on pressure campaign but tariffs and sanctions appear likely to failEach morning, Edite Costa steps out of her bungalow on Brasília’s sun-baked savannah, stands beneath a...",,,0,0,1,0,0,Bolsonaro supporters pray for Trump rescue as coup plot trial verdict nears,Far-right ex-president’s devotees pin hopes on pressure campaign but tariffs and sanctions appear likely to fail,https://www.theguardian.com/world/2025/aug/09/bolsonaro-supporters-pray-for-trump-rescue-coup-plot-trial-brazil,1.0,2,323,14,15,121,69,473,1
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lw5iwb7f3e2r,bafyreiftt2ozdbfdeswua5xytwhg2hguhhtoc3xqpnqsjykkzpj3ihv2sm,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-11T19:13:37.408Z,2025-08-11T18:22:26.000000Z,"What will happen to people arrested at Palestine Action demonstration?

After more than 500 arrests on Saturday, anyone convicted under s12 of the Terrorism Act could get up to 14 years in jailThe consequences of being arrested for expressing support for Palestine Action could be...",,,0,0,0,1,0,What will happen to people arrested at Palestine Action demonstration?,"After more than 500 arrests on Saturday, anyone convicted under s12 of the Terrorism Act could get up to 14 years in jail",https://www.theguardian.com/uk-news/2025/aug/11/what-will-happen-to-people-arrested-on-palestine-action-demonstration,1.0,0,42,66,1,20,80,129,2
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lw7uk3d2ie2r,bafyreicybuoixhzmfwif4lbbjbn5sdkk6fgsl5doqitzhxrkj2syxo5kbq,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-12T17:46:52.805Z,2025-08-12T16:30:49.000000Z,"Wrecked houses and 26 dead horses: residents return to Madrid suburb after wildfire

Families in Tres Cantos and Soto de Viñuelas take in scene of destruction after blaze and pay tribute to man who diedAdolfo López plunged his head and hands into his parents’ swimming pool early on Tuesday...",,,0,0,1,0,0,Wrecked houses and 26 dead horses: residents return to Madrid suburb after wildfire,Families in Tres Cantos and Soto de Viñuelas take in scene of destruction after blaze and pay tribute to man who died,https://www.theguardian.com/world/2025/aug/12/tres-cantos-wildfire-spain-destruction,1.0,1,64,11,6,25,71,106,3
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvvrvdwlbm2r,bafyreiehzvf4smaf2u37ez57gcbwslqplsdtrujzv7p5irhrhsd6tkyccu,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-08T17:32:52.209Z,2025-08-08T16:48:35.000000Z,"Hannah Hampton reveals she threw away Spain’s notes in Euros shootout

England goalkeeper threw away Cata Coll’s water bottleHampton made two penalty saves to help seal Euros titleEngland’s goalkeeper Hannah Hampton has revealed how she threw the water bottle of Spain’s Cata Coll into the...",,,0,1,0,0,0,Hannah Hampton reveals she threw away Spain’s notes in Euros shootout,The England goalkeeper got rid of rival Cata Coll’s water bottle and made two key saves en route to Euro 2025 glory,https://www.theguardian.com/football/2025/aug/08/hannah-hampton-reveals-threw-away-spain-notes-euro-2025-shootout,1.0,3,54,12,8,11,64,85,4
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvxdwagu7a2q,bafyreifipwrty2yfahhkvb3vu73copse6kpcbqgupyosk3f4kadmbr6shy,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-09T08:28:09.305Z,2025-08-09T07:47:58.000000Z,"Canadian who could not renew visa due to mental health crisis faces UK ban

Academic Heather Scott has been told by Home Office that being ‘acutely ill’ is not an exceptional circumstanceThe Home Office is threatening to ban a Canadian academic from the UK after she was unable to renew her visa...",,,0,1,0,0,0,Canadian who could not renew visa due to mental health crisis faces UK ban,Academic Heather Scott has been told by Home Office that being ‘acutely ill’ is not an exceptional circumstance,https://www.theguardian.com/uk-news/2025/aug/09/canadian-could-not-renew-visa-mental-health-crisis-home-office-uk-ban,1.0,2,323,14,15,121,69,473,1
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lw4hpkkkym2c,bafyreihsdo5naauqbbpmmcbmzgfdhnkxcwbkq5c4x7v5atyhtms2j6a7em,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-11T09:19:18.708Z,2025-08-11T09:05:22.000000Z,"Anyone showing support for Palestine Action ‘will feel full force of the law’, justice minister says – UK politics live

Government defends decision to proscribe protest group after mass arrests at a demonstration in Westminster over the weekendMy colleagues Henry Dyer and Rob Evans exclusively...",,,0,0,0,1,0,"Anyone showing support for Palestine Action ‘will feel full force of the law’, justice minister says – UK politics live",Government defends decision to proscribe protest group after mass arrests at a demonstration in Westminster over the weekend,https://www.theguardian.com/politics/live/2025/aug/11/palestine-action-protest-arrests-reform-labour-keir-starmer-uk-politics-live-latest-updates-news,1.0,0,42,66,1,20,80,129,2
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lw7fmic4gj2p,bafyreictdugizszp5vs44lzwxsu7f3smjhhfh2ardzkuh3hq5yzjfhea6q,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-12T13:19:47.409Z,2025-08-12T13:00:19.000000Z,"‘Petri dish for disease’: attorney raises alarm of possible Covid outbreak at ‘Alligator Alcatraz’

A respiratory disease is running rampant through Florida immigration jail, according to attorney of a detained personAn outbreak of a respiratory disease, possibly Covid-19, is running rampant...",,,0,1,0,0,0,‘Petri dish for disease’: attorney raises alarm of possible Covid outbreak at ‘Alligator Alcatraz’,"A respiratory disease is running rampant through Florida immigration jail, according to attorney of a detained person",https://www.theguardian.com/us-news/2025/aug/12/attorney-covid-outbreak-alligator-alcatraz,1.0,1,64,11,6,25,71,106,3
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvv3sneaka2b,bafyreicdzbyox6jd3bach7gcsf5r3v3i75ohnmjl2mas3valsjv2w6hq6q,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-08T10:57:39.403Z,2025-08-08T10:25:52.000000Z,"Victoria Mboko’s Montreal magic: the Canadian teen who toppled four grand slam champions

The 18-year-old wildcard stunned Osaka, Gauff, Rybakina and Kenin to win her first WTA 1000 title – and rocket from obscurity into the world’s top 25Canada was still catching its collective breath from...",,,0,1,0,0,0,Victoria Mboko’s Montreal magic: the Canadian teen who toppled four grand slam champions,"From chasing autographs as a child to lifting the trophy in Montreal, Victoria Mboko’s breakout run has announced a fearless new force in women’s tennis",https://www.theguardian.com/sport/2025/aug/08/victoria-mboko-montreal-wta-title-osaka-gauff-rybakina-kenin,1.0,3,54,12,8,11,64,85,4
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvvuakbqvm2b,bafyreiamgsnsa7ajdb7ihiv5j4wcassrezwqlpt36pkpjiricnn77pscve,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-08T18:14:56.006Z,2025-08-08T17:49:46.000000Z,"Sheinbaum rejects US ‘invasion’ after Trump orders military to target Mexico cartels

Mexico’s president says ‘there will be no invasion … it’s absolutely off the table’ after news reports of orderMexico’s president, Claudia Sheinbaum, has rejected the idea that the US might invade Mexico after...",,,0,1,0,0,0,Sheinbaum rejects US ‘invasion’ after Trump orders military to target Mexico cartels,Mexico’s president says ‘there will be no invasion … it’s absolutely off the table’ after news reports of order,https://www.theguardian.com/world/2025/aug/08/mexico-us-military-invasion-sheinbaum-trump,1.0,2,323,14,15,121,69,473,1
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lw4dootakv2t,bafyreifkwfac3hwj7sxfq5w53dzrobd4mce5hd3adrdoyguezmw25g3way,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-11T08:07:14.128Z,2025-08-11T07:46:00.000000Z,"Mapped: Australia the latest to join growing global recognition of Palestine

As Australia joins over 140 countries in recognising Palestine, maps reveal Israel’s deepening diplomatic isolation.
",,,0,0,0,1,0,,,https://www.thejournal.ie/palestine-state-recognition-mapped-6780094-Aug2025/,1.0,0,42,66,1,20,80,129,2
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lw5c6ig6ky2q,bafyreihalfm4gw4xhqqh5a7lniz3qfb3vkwn2msejzmfyiw27tssikplia,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-11T17:12:57.008Z,2025-08-11T17:38:44.000000Z,"Scorsese ‘threatened to get gun’ after request to cut violence from Taxi Driver

The 1976 film features Robert De Niro as Travis Bickle, a former US marine who becomes a taxi driver, which earned him his first Oscar nomination.
",,,0,0,0,1,0,Scorsese ‘threatened to get gun’ after request to cut violence from Taxi Driver | BreakingNews.ie,"The 1976 film features Robert De Niro as Travis Bickle, a former US marine who becomes a taxi driver, which earned him his first Oscar nomination.",https://www.breakingnews.ie/entertainment/scorsese-threatened-to-get-gun-after-request-to-cut-violence-from-taxi-driver-1791460.html,1.0,1,64,11,6,25,71,106,3
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvuq3bmpzi2q,bafyreign5tziv6d7sjm3inq5t5dinyjkccgqdjru5ngxfrcuidoff7roei,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-08T07:27:44.003Z,2025-08-08T07:00:04.000000Z,"Magnus Carlsen shows class and wins $250,000 at frantic Esports World Cup

World No 1 dominated every round and was determined to show chess in its best light at Saudi eventMagnus Carlsen was in imperious form at last week’s Esports World Cup in Riyadh, Saudi Arabia, with a virtuoso performance...",,,0,1,0,0,0,"Magnus Carlsen shows class and wins $250,000 at frantic Esports World Cup",World No 1 swept the board in every round and was determined to show chess in its best light at Saudi event,https://www.theguardian.com/sport/2025/aug/08/magnus-carlsen-esports-world-cup-chess,1.0,3,54,12,8,11,64,85,4
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvvbvrpt2g2r,bafyreigl2bllbu76qlvonzx4jmkuzy3bsouozuewb7ejkylsvzael2k4de,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-08T12:46:47.308Z,2025-08-08T13:07:16.000000Z,"Disability centre residents say ‘bank cards kept in safe by staff’

An HIQA report found that while many residents showed an awareness of their rights, some residents spoke about challenges.
",,,0,1,0,0,0,Disability centre residents say ‘bank cards kept in safe by staff’ | BreakingNews.ie,"An HIQA report found that while many residents showed an awareness of their rights, some residents spoke about challenges.",https://www.breakingnews.ie/ireland/disability-centre-residents-say-bank-cards-kept-in-safe-by-staff-1790580.html,1.0,2,323,14,15,121,69,473,1
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lw45blo5ap24,bafyreic3a5rarchnrah3udljq746naeoiqohkrnjcpw5sjeqjt3yowdpoa,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-11T06:12:32.607Z,2025-08-11T05:59:31.000000Z,"Israel kills five journalists in strike on media tent near Gaza Hospital

Prominent Al Jazeera correspondent Anas al-Sharif was killed alongside four of his colleagues in the Israeli strike yesterday.
",,,0,0,0,1,0,Israel kills five journalists in strike on media tent near Gaza Hospital,Prominent Al Jazeera correspondent Anas al-Sharif was killed alongside four of his colleagues in the Israeli strike yesterday.,https://www.thejournal.ie/israel-five-journalists-al-jazeera-strike-6787316-Aug2025/,1.0,0,42,66,1,20,80,129,2
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lw3mueryhp2r,bafyreigcggej2pdj5kycac55eh4wnomlpxmlg6z56ptrlpokutcnbmoaj4,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-11T01:18:49.303Z,2025-08-11T00:43:25.000000Z,"Ray Brooks, British actor and voice of Mr Benn, dies aged 86

The EastEnders and Cathy Come Home actor had been diagnosed with dementia, his family revealedRay Brooks, the British actor who starred in EastEnders, Ken Loach’s drama Cathy Come Home and narrated the 1970s children’s TV show Mr...",,,0,1,0,0,0,"Ray Brooks, British actor and voice of Mr Benn, dies aged 86","The EastEnders and Cathy Come Home actor had been diagnosed with dementia, his family revealed",https://www.theguardian.com/tv-and-radio/2025/aug/11/ray-brooks-british-actor-and-voice-of-mr-benn-dies-aged-86,1.0,1,64,11,6,25,71,106,3
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvv5nm672525,bafyreigr5s4ok65ybe3idxtpfo3mw62kx4c32tq2f4h3zwnsvv2cgdlx2e,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-08T11:30:37.712Z,2025-08-08T05:30:00.000000Z,"Gardaí investigate alleged racist attack on Indian girl (6) generating world headlines

An appalling attack on a young Indian girl in Waterford has made headlines across her native country, amid a spate of violent attacks on Indians in Ireland.
",,,0,0,0,1,0,Gardaí investigate alleged racist attack on Indian girl (6) generating world headlines,"An appalling attack on a young Indian girl in Waterford has made headlines across her native country, amid a spate of violent attacks on Indians in Ireland.",https://www.independent.ie/regionals/waterford/news/gardai-investigate-alleged-racist-attack-on-indian-girl-6-generating-world-headlines/a1076923487.html,1.0,3,54,12,8,11,64,85,4
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvvavtkuor2p,bafyreidpw642fd5vrgq7f5rrix5cencvjuj2vft5enpy4qbqwysxtrqgti,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-08T12:28:55.005Z,2025-08-08T12:00:19.000000Z,"Kidnap, blackmail and Suranne Jones as PM: inside Hostage, Netflix’s breakneck new political thriller

The British prime minister and French president get sucked into a shady conspiracy in the streaming giant’s latest twisty, emotional drama. Jones and Julie Delpy tell allHostage is a political...",,,0,1,0,0,0,"Kidnap, blackmail and Suranne Jones as PM: inside Hostage, Netflix’s breakneck new political thriller","The British prime minister and French president get sucked into a shady conspiracy in the streaming giant’s latest twisty, emotional drama. Jones and Julie Delpy tell all",https://www.theguardian.com/tv-and-radio/2025/aug/08/suranne-jones-julie-delpy-interview-political-thriller-hostage,1.0,2,323,14,15,121,69,473,1
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lw3llr6ohe2u,bafyreigkmmao47mktuzge4c3u554e6zeyq2cbxvppz6aoy6pbovhtnmpam,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-11T00:56:06.908Z,2025-08-10T22:31:55.000000Z,"Prominent Al Jazeera journalist killed in Israeli airstrike on Gaza

Anas al-Sharif, known for frontline coverage, died with three colleagues in an attack outside al-Shifa hospitalA prominent Al Jazeera journalist who had raised concerns about being killed has died in an Israeli airstrike.Anas...",,,0,0,0,1,0,Prominent Al Jazeera journalist killed in Israeli airstrike on Gaza,"Anas al-Sharif, known for frontline coverage, died with three colleagues in an attack outside al-Shifa hospital",https://www.theguardian.com/world/2025/aug/10/prominent-al-jazeera-journalist-killed-in-israeli-airstrike-on-gaza,1.0,0,42,66,1,20,80,129,2
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lw2fufoa3a2q,bafyreidmlbv6bsz2gssv77zbui55a5djhjbhlqm5corehwarz2n72fyoxy,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-10T13:40:54.306Z,2025-08-10T12:55:52.000000Z,"Actor Ray Brooks, voice of Mr Benn, dies aged 86

He also starred in ground-breaking drama Cathy Come Home, as well as primetime shows Big Deal and EastEnders.
",,,0,1,0,0,0,,,https://www.bbc.com/news/articles/cp899lyj2m3o?at_medium=RSS&amp;at_campaign=rss,1.0,1,64,11,6,25,71,106,3
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvsmyjz4bh2c,bafyreihwni2itaqdwkgo3jqmarufa7afdmfjjkzomkegurkeyun7bjhkgm,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-07T11:27:11.302Z,2025-08-07T11:02:55.000000Z,"American tries Irish breakfast and says 'don't hate me' as it doesn't go to plan

An American couple who visited Ireland for the first time have given their review of a full Irish breakfast – and one classic item left them gagging
",,,0,1,0,0,0,American tries Irish breakfast and says 'don't hate me' as it doesn't go to plan,An American couple who visited Ireland for the first time have given their review of a full Irish breakfast – and one classic item left them gagging,https://www.irishmirror.ie/lifestyle/american-tries-irish-breakfast-says-35689577,1.0,3,54,12,8,11,64,85,4
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvug27lhl22r,bafyreifoh4e52xnemcbrjqgdsbcyxdxpr7bkzyjcdagyl4ri736ery3l6u,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-08T04:28:10.403Z,2025-08-08T04:00:04.000000Z,"Trump, Sydney Sweeney and the ‘war on woke’ – podcast

Donald Trump needed his Maga base to focus on something other than the Jeffrey Epstein files. Enter Sydney Sweeney and the uproar over a jeans advert. This week, Jonathan Freedland speaks to politics reporter Amanda Marcotte about ‘cancel...",,,0,1,0,0,0,,,https://www.theguardian.com/politics/audio/2025/aug/08/trump-sydney-sweeney-war-on-woke-podcast,1.0,2,323,14,15,121,69,473,1
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lw2kqlrhfd2u,bafyreifkxb3zpz53eaxkll62pep6edxtux4bvfo5zgnvuaojp2bqrczpiy,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-10T15:08:15.210Z,2025-08-10T14:11:57.000000Z,"Police arrest 532 people at London protest over Palestine Action ban

Met police say hundreds arrested at largest demonstration relating to Palestine Action since group was proscribedA total of 532 people were arrested in London at the largest demonstration relating to Palestine Action since...",,,0,0,0,1,0,Police arrest 532 people at London protest over Palestine Action ban,Met police say hundreds arrested at largest demonstration relating to Palestine Action since group was proscribed,https://www.theguardian.com/uk-news/2025/aug/10/police-arrest-hundreds-london-protest-over-palestine-action-ban,1.0,0,42,66,1,20,80,129,2
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvzqxw3kbh2u,bafyreiakixf7tt6tc6ocrva3udztpxs5dgntmbugfowsg4k5eas735kt4y,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-10T07:27:03.604Z,2025-08-10T07:00:18.000000Z,"‘Your nether regions will know if you’ve skimped’: 16 summer cycling essentials

Saddling up for summer? Here’s the kit to keep you cool, comfortable and chafe-free• Hit the road with the best bike panniers and handlebar bagsCycling is one of the most rewarding activities around. It’s good for...",,,0,1,0,0,0,‘Your nether regions will know if you’ve skimped’: 16 summer cycling essentials,"Saddling up for summer? Here’s the kit to keep you cool, comfortable and chafe-free",https://www.theguardian.com/thefilter/2025/aug/10/summer-cycling-essentials,1.0,1,64,11,6,25,71,106,3
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvs2eal5fm27,bafyreifd7tu43z7d57h5ac5vwod3t6cmlz3alom7s6oyked6grw73chiru,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-07T05:53:43.405Z,2025-08-07T06:33:03.000000Z,"Shelbourne come from behind to seal impressive first-leg win in Croatia

Niko Jankovic’s opener for the Croatian side was cancelled out quickly by a Sam Bone header before John Martin ensured Shelbourne take a one-goal lead back to Tolka Park for the second leg next Tuesday.
",,,0,1,0,0,0,Shelbourne come from behind to seal impressive first-leg win in Croatia | BreakingNews.ie,Niko Jankovic’s opener for the Croatian side was cancelled out quickly by a Sam Bone header before John Martin ensured Shelbourne take a one-goal lead back to Tolka Park for the second leg next Tuesda...,https://www.breakingnews.ie/sport/shelbourne-come-from-behind-to-seal-impressive-first-leg-win-in-croatia-1790150.html,1.0,3,54,12,8,11,64,85,4
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvtv3acesw2c,bafyreidnalekuu5jybrtjqdyoch4yf6toijwmddokzvd5nejrnngzixcbi,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-07T23:24:31.605Z,2025-08-07T23:05:13.000000Z,"Fine Gael councillor co-owns company accused of charging migrant nurses unlawful ‘agency fees’

One nurse paid over €3,000 into another Fine Gael councillor’s account as part of the recruitment process.
",,,0,1,0,0,0,Fine Gael councillor co-owns company accused of charging migrant nurses unlawful ‘agency fees’,"One nurse paid over €3,000 into another Fine Gael councillor’s account as part of the recruitment process.",https://www.thejournal.ie/investigates-fine-gael-nurse-agency-fees-6784617-Aug2025/,1.0,2,323,14,15,121,69,473,1
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lw2h65mlj22r,bafyreichbz4kgrz6k3czgxtcx6wda7jhg6m7ttwzrgp65sr4ygabl2r7ji,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-10T14:04:15.105Z,2025-08-10T13:31:21.000000Z,"Ireland joins nations in demanding Israel abandon plan to occupy Gaza city

Ireland jointly signed a letter with Iceland, Luxembourg, Malta, Norway, Portugal, Slovenia and Spain, condemning a plan to expand the occupation of Gaza.
",,,0,1,0,0,0,Ireland joins nations in demanding Israel abandon plan to occupy Gaza city,"Ireland jointly signed a letter with Iceland, Luxembourg, Malta, Norway, Portugal, Slovenia and Spain, condemning a plan to expand the occupation of Gaza.",https://www.thejournal.ie/taoiseach-says-starvation-in-gaza-is-repulsive-as-ireland-joins-nations-in-demanding-halt-to-war-6786957-Aug2025/,1.0,0,42,66,1,20,80,129,2
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvxugos6al2r,bafyreiecz6wmqrnshvbmmafjqsit4t5d4ntphm3hpthcvr227irwelooau,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-09T13:23:41.011Z,2025-08-09T12:53:21.000000Z,"Man (20s) arrested over fire at Conor McGregor’s Black Forge Inn pub

No injuries in fire at McGregor’s pub on the Drimnagh Road in late July
",,,0,0,0,1,0,Man (20s) arrested over fire at Conor McGregor’s Black Forge Inn pub,No injuries in fire at McGregor’s pub on the Drimnagh Road in late July,https://www.irishtimes.com/crime-law/2025/08/09/conor-mcgregors-black-fire-inn-pub-man-arrested-over-fire/,1.0,1,64,11,6,25,71,106,3
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvr7zdas7z2r,bafyreif77v3wdolhkp6edatpqwrbhxyaktnnvm66yoxgpakqmugm57yjfm,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-06T22:02:19.706Z,2025-08-06T21:36:44.000000Z,"Son Heung-min bids emotional farewell to Spurs fans after record MLS transfer

Son Heung-min has completed his move from Tottenham Hotspur to Los Angeles FC in an MLS record deal, and the South Korea international has shared an emotional farewell to the Spurs fans
",,,0,1,0,0,0,Son Heung-min bids emotional farewell to Spurs fans after record MLS transfer,"Son Heung-min has completed his move from Tottenham Hotspur to Los Angeles FC in an MLS record deal, and the South Korea international has shared an emotional farewell to the Spurs fans",https://www.irishmirror.ie/sport/son-heung-min-bids-emotional-35687867,1.0,3,54,12,8,11,64,85,4
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvtao4d7tw24,bafyreifhlrwy2mowkxeqos7dgu2zqvb4jmmavn2qolxzuiwwfcvjmrjz5a,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-07T17:19:16.604Z,2025-08-07T17:00:45.000000Z,"OpenAI says latest ChatGPT upgrade is big step forward but still can’t do humans’ jobs

Though GPT-5 model has better coding and writing abilities it is not yet able to ‘continuously learn’OpenAI has claimed to have taken a “significant step” towards artificial general intelligence (AGI) with...",,,0,1,0,0,0,OpenAI says latest ChatGPT upgrade is big step forward but still can’t do humans’ jobs,Though GPT-5 model has better coding and writing abilities it is not yet able to ‘continuously learn’,https://www.theguardian.com/technology/2025/aug/07/openai-chatgpt-upgrade-big-step-forward-human-jobs-gpt-5,1.0,2,323,14,15,121,69,473,1
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lw2at3w6dc2c,bafyreibqzxu5clf76lat2nqwcmjlx2hvjydycbmvas55h6tr3snkbs62hi,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-10T12:10:42.009Z,2025-08-10T12:18:05.000000Z,"Woman (74) arrested in Belfast for wearing Palestine Action T-shirt released

Police said she was arrested on suspicion of possession of an article that indicates support for a proscribed organisation.
",,,0,0,0,1,0,Woman (74) arrested in Belfast for wearing Palestine Action T-shirt released | BreakingNews.ie,Police said she was arrested on suspicion of possession of an article that indicates support for a proscribed organisation.,https://www.breakingnews.ie/ireland/woman-74-arrested-in-belfast-for-wearing-palestine-action-t-shirt-released-1790946.html,1.0,0,42,66,1,20,80,129,2
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvxntgihbm2u,bafyreiazjz24myia3eskmsq44pcgfaghrlubb3n2mebm5stt35osuswojq,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-09T11:25:32.405Z,2025-08-09T11:00:04.000000Z,"‘I live for a chance to leave Iraq’: how I survived torture and slavery at the hands of Islamic State

A decade on from being freed, a Yazidi woman tells how she endured being abducted by militants when she was aged nineMy childhood living in a village in northern Iraq near the city of Mosul...",,,0,0,0,1,0,‘I live for a chance to leave Iraq’: how I survived torture and slavery at the hands of Islamic State,"A decade on from being freed, a Yazidi woman tells how she endured being abducted by militants when she was aged nine",https://www.theguardian.com/global-development/2025/aug/09/iraq-i-survived-torture-and-slavery-islamic-state,1.0,1,64,11,6,25,71,106,3
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvtanxbpcl2r,bafyreie4bhu36bkl6lvqiq7uglvhcffuji4c4kabavcvdh7bdspoqb3pke,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-07T17:19:11.009Z,2025-08-07T16:57:03.000000Z,"Bad Bunny’s Puerto Rico residency is a rare example of fame used for good

The megastar’s unprecedented 21-date residency is estimated to bring $200m into the local economy with early tickets exclusively reserved for localsEarlier this month, a wave of tourists from the continental US began...",,,0,1,0,0,0,Bad Bunny’s Puerto Rico residency is a rare example of fame used for good,The megastar’s unprecedented 21-date residency is estimated to bring $200m into the local economy with early tickets exclusively reserved for locals,https://www.theguardian.com/music/2025/aug/07/bad-bunny-puerto-rico-residency-show,1.0,2,323,14,15,121,69,473,1
